map,map_width,map_height,scenario_id,start,goal,manhattan_distance,euclidean_distance,algorithm,path_length,path_cost,visited_nodes,execution_time_ms,corridor_size,corridor_time_ms,expansions,found
random-64-64-20,64,64,48,"(7, 29)","(42, 59)",65,46.09772228646444,A*,48,54.455844122715696,441,4.517555236816406,,,0,True
random-64-64-20,64,64,48,"(7, 29)","(42, 59)",65,46.09772228646444,Dijkstra,48,54.455844122715696,2608,17.872333526611328,,,0,True
random-64-64-20,64,64,48,"(7, 29)","(42, 59)",65,46.09772228646444,BFS,66,65.0,2837,5.212545394897461,,,0,True
random-64-64-20,64,64,49,"(25, 46)","(7, 43)",21,18.24828759089466,AILS,22,22.65685424949238,67,1.012563705444336,144.0,0.3399848937988281,0,True
random-64-64-20,64,64,49,"(25, 46)","(7, 43)",21,18.24828759089466,A*,19,20.899494936611667,60,0.6504058837890625,,,0,True
random-64-64-20,64,64,49,"(25, 46)","(7, 43)",21,18.24828759089466,Dijkstra,19,20.899494936611667,793,5.4988861083984375,,,0,True
random-64-64-20,64,64,49,"(25, 46)","(7, 43)",21,18.24828759089466,BFS,26,25.0,898,1.4710426330566406,,,0,True
random-64-64-20,64,64,50,"(60, 6)","(26, 23)",51,38.01315561749642,AILS,39,43.384776310850235,163,2.1812915802001953,256.0,0.5869865417480469,0,True
random-64-64-20,64,64,50,"(60, 6)","(26, 23)",51,38.01315561749642,A*,38,42.798989873223334,261,2.6979446411132812,,,0,True
random-64-64-20,64,64,50,"(60, 6)","(26, 23)",51,38.01315561749642,Dijkstra,38,42.798989873223334,1194,7.824897766113281,,,0,True
random-64-64-20,64,64,50,"(60, 6)","(26, 23)",51,38.01315561749642,BFS,52,51.0,1330,2.3131370544433594,,,0,True
random-64-64-20,64,64,51,"(23, 38)","(38, 10)",43,31.76476034853718,AILS,36,39.14213562373095,283,4.981756210327148,200.0,0.4878044128417969,1,True
random-64-64-20,64,64,51,"(23, 38)","(38, 10)",43,31.76476034853718,A*,36,39.14213562373095,344,3.256082534790039,,,0,True
random-64-64-20,64,64,51,"(23, 38)","(38, 10)",43,31.76476034853718,Dijkstra,36,39.14213562373095,2405,16.48426055908203,,,0,True
random-64-64-20,64,64,51,"(23, 38)","(38, 10)",43,31.76476034853718,BFS,46,45.0,2450,4.4116973876953125,,,0,True
random-64-64-20,64,64,52,"(63, 33)","(31, 62)",61,43.18564576337837,AILS,45,51.04163056034261,325,5.95545768737793,263.0,0.5726814270019531,1,True
random-64-64-20,64,64,52,"(63, 33)","(31, 62)",61,43.18564576337837,A*,45,51.04163056034261,421,4.123687744140625,,,0,True
random-64-64-20,64,64,52,"(63, 33)","(31, 62)",61,43.18564576337837,Dijkstra,45,51.04163056034261,2106,13.895034790039062,,,0,True
random-64-64-20,64,64,52,"(63, 33)","(31, 62)",61,43.18564576337837,BFS,62,61.0,2261,4.0187835693359375,,,0,True
random-64-64-20,64,64,53,"(50, 27)","(18, 3)",56,40.0,AILS,40,46.04163056034261,181,2.271890640258789,257.0,0.57220458984375,0,True
random-64-64-20,64,64,53,"(50, 27)","(18, 3)",56,40.0,A*,40,46.04163056034261,335,3.4029483795166016,,,0,True
random-64-64-20,64,64,53,"(50, 27)","(18, 3)",56,40.0,Dijkstra,40,46.04163056034261,2415,15.906095504760742,,,0,True
random-64-64-20,64,64,53,"(50, 27)","(18, 3)",56,40.0,BFS,57,56.0,2631,4.709720611572266,,,0,True
random-64-64-20,64,64,54,"(44, 10)","(6, 26)",54,41.23105625617661,AILS,47,50.970562748477136,166,2.173185348510742,282.0,0.6952285766601562,0,True
random-64-64-20,64,64,54,"(44, 10)","(6, 26)",54,41.23105625617661,A*,46,49.55634918610404,438,4.287481307983398,,,0,True
random-64-64-20,64,64,54,"(44, 10)","(6, 26)",54,41.23105625617661,Dijkstra,46,49.55634918610404,2314,15.660762786865234,,,0,True
random-64-64-20,64,64,54,"(44, 10)","(6, 26)",54,41.23105625617661,BFS,57,56.0,2285,4.118680953979492,,,0,True
random-64-64-20,64,64,55,"(57, 46)","(37, 35)",31,22.825424421026653,AILS,26,28.313708498984763,59,1.7681121826171875,166.0,0.39768218994140625,1,True
random-64-64-20,64,64,55,"(57, 46)","(37, 35)",31,22.825424421026653,A*,26,28.313708498984763,59,0.6773471832275391,,,0,True
random-64-64-20,64,64,55,"(57, 46)","(37, 35)",31,22.825424421026653,Dijkstra,26,28.313708498984763,789,5.2280426025390625,,,0,True
random-64-64-20,64,64,55,"(57, 46)","(37, 35)",31,22.825424421026653,BFS,34,33.0,846,1.4376640319824219,,,0,True
random-64-64-20,64,64,56,"(53, 27)","(30, 4)",46,32.526911934581186,AILS,31,36.627416997969526,112,1.4922618865966797,212.0,0.4203319549560547,0,True
random-64-64-20,64,64,56,"(53, 27)","(30, 4)",46,32.526911934581186,A*,31,36.627416997969526,168,1.6567707061767578,,,0,True
random-64-64-20,64,64,56,"(53, 27)","(30, 4)",46,32.526911934581186,Dijkstra,31,36.627416997969526,1703,11.226415634155273,,,0,True
random-64-64-20,64,64,56,"(53, 27)","(30, 4)",46,32.526911934581186,BFS,47,46.0,2008,3.939390182495117,,,0,True
random-64-64-20,64,64,57,"(47, 0)","(48, 49)",50,49.01020301937138,AILS,50,54.38477631085022,224,5.366802215576172,345.0,0.8726119995117188,1,True
random-64-64-20,64,64,57,"(47, 0)","(48, 49)",50,49.01020301937138,A*,50,54.38477631085022,245,2.435922622680664,,,0,True
random-64-64-20,64,64,57,"(47, 0)","(48, 49)",50,49.01020301937138,Dijkstra,50,54.38477631085022,1996,13.090372085571289,,,0,True
random-64-64-20,64,64,57,"(47, 0)","(48, 49)",50,49.01020301937138,BFS,63,62.0,2020,3.548145294189453,,,0,True
random-64-64-20,64,64,58,"(22, 38)","(20, 21)",19,17.11724276862369,AILS,21,21.242640687119287,100,2.438068389892578,132.0,0.3151893615722656,1,True
random-64-64-20,64,64,58,"(22, 38)","(20, 21)",19,17.11724276862369,A*,21,21.242640687119287,100,0.9791851043701172,,,0,True
random-64-64-20,64,64,58,"(22, 38)","(20, 21)",19,17.11724276862369,Dijkstra,21,21.242640687119287,837,5.7373046875,,,0,True
random-64-64-20,64,64,58,"(22, 38)","(20, 21)",19,17.11724276862369,BFS,24,23.0,827,1.3470649719238281,,,0,True
random-64-64-20,64,64,59,"(22, 52)","(7, 39)",28,19.849433241279208,AILS,20,22.72792206135786,71,1.0290145874023438,146.0,0.2968311309814453,0,True
random-64-64-20,64,64,59,"(22, 52)","(7, 39)",28,19.849433241279208,A*,20,22.72792206135786,76,0.7884502410888672,,,0,True
random-64-64-20,64,64,59,"(22, 52)","(7, 39)",28,19.849433241279208,Dijkstra,20,22.72792206135786,860,6.008148193359375,,,0,True
random-64-64-20,64,64,59,"(22, 52)","(7, 39)",28,19.849433241279208,BFS,29,28.0,973,1.6584396362304688,,,0,True
random-64-64-20,64,64,60,"(10, 3)","(52, 12)",51,42.95346318982906,AILS,45,46.89949493661166,159,2.325773239135742,280.0,0.7259845733642578,0,True
random-64-64-20,64,64,60,"(10, 3)","(52, 12)",51,42.95346318982906,A*,45,46.89949493661166,195,2.1004676818847656,,,0,True
random-64-64-20,64,64,60,"(10, 3)","(52, 12)",51,42.95346318982906,Dijkstra,45,46.89949493661166,1551,12.588024139404297,,,0,True
random-64-64-20,64,64,60,"(10, 3)","(52, 12)",51,42.95346318982906,BFS,52,51.0,1501,2.645730972290039,,,0,True
random-64-64-20,64,64,61,"(12, 16)","(49, 47)",68,48.27007354458868,AILS,62,67.2132034355964,404,5.602359771728516,336.0,0.6754398345947266,1,True
random-64-64-20,64,64,61,"(12, 16)","(49, 47)",68,48.27007354458868,A*,58,64.8700576850888,870,8.455514907836914,,,0,True
random-64-64-20,64,64,61,"(12, 16)","(49, 47)",68,48.27007354458868,Dijkstra,58,64.87005768508878,2944,19.813060760498047,,,0,True
random-64-64-20,64,64,61,"(12, 16)","(49, 47)",68,48.27007354458868,BFS,75,74.0,2901,5.408287048339844,,,0,True
random-64-64-20,64,64,62,"(24, 24)","(43, 6)",37,26.1725046566048,AILS,30,32.31370849898476,173,3.623485565185547,189.0,0.3616809844970703,1,True
random-64-64-20,64,64,62,"(24, 24)","(43, 6)",37,26.1725046566048,A*,30,32.31370849898476,185,1.8575191497802734,,,0,True
random-64-64-20,64,64,62,"(24, 24)","(43, 6)",37,26.1725046566048,Dijkstra,30,32.31370849898476,1803,12.028694152832031,,,0,True
random-64-64-20,64,64,62,"(24, 24)","(43, 6)",37,26.1725046566048,BFS,38,37.0,1883,3.2203197479248047,,,0,True
random-64-64-20,64,64,63,"(35, 43)","(47, 51)",20,14.422205101855956,AILS,16,17.071067811865476,37,0.637054443359375,106.0,0.22220611572265625,0,True
random-64-64-20,64,64,63,"(35, 43)","(47, 51)",20,14.422205101855956,A*,16,17.071067811865476,37,0.4115104675292969,,,0,True
random-64-64-20,64,64,63,"(35, 43)","(47, 51)",20,14.422205101855956,Dijkstra,16,17.071067811865476,539,3.6640167236328125,,,0,True
random-64-64-20,64,64,63,"(35, 43)","(47, 51)",20,14.422205101855956,BFS,21,20.0,632,1.0061264038085938,,,0,True
random-64-64-20,64,64,64,"(26, 51)","(57, 60)",40,32.28002478313795,AILS,35,36.48528137423857,91,1.4595985412597656,208.0,0.5354881286621094,0,True
random-64-64-20,64,64,64,"(26, 51)","(57, 60)",40,32.28002478313795,A*,35,36.48528137423857,111,1.1763572692871094,,,0,True
random-64-64-20,64,64,64,"(26, 51)","(57, 60)",40,32.28002478313795,Dijkstra,35,36.48528137423857,1752,11.755704879760742,,,0,True
random-64-64-20,64,64,64,"(26, 51)","(57, 60)",40,32.28002478313795,BFS,41,40.0,1716,2.9211044311523438,,,0,True
random-64-64-20,64,64,65,"(61, 1)","(31, 11)",40,31.622776601683793,AILS,34,35.89949493661166,122,1.6837120056152344,211.0,0.5006790161132812,0,True
random-64-64-20,64,64,65,"(61, 1)","(31, 11)",40,31.622776601683793,A*,34,35.89949493661166,153,1.5347003936767578,,,0,True
random-64-64-20,64,64,65,"(61, 1)","(31, 11)",40,31.622776601683793,Dijkstra,34,35.89949493661166,699,4.55164909362793,,,0,True
random-64-64-20,64,64,65,"(61, 1)","(31, 11)",40,31.622776601683793,BFS,41,40.0,705,1.1663436889648438,,,0,True
random-64-64-20,64,64,66,"(30, 19)","(44, 36)",31,22.02271554554524,AILS,21,24.55634918610405,62,0.9462833404541016,161.0,0.3142356872558594,0,True
random-64-64-20,64,64,66,"(30, 19)","(44, 36)",31,22.02271554554524,A*,21,24.55634918610405,68,0.6976127624511719,,,0,True
random-64-64-20,64,64,66,"(30, 19)","(44, 36)",31,22.02271554554524,Dijkstra,21,24.55634918610405,1011,6.682634353637695,,,0,True
random-64-64-20,64,64,66,"(30, 19)","(44, 36)",31,22.02271554554524,BFS,32,31.0,1358,2.2575855255126953,,,0,True
random-64-64-20,64,64,67,"(22, 44)","(17, 62)",23,18.681541692269406,AILS,19,20.07106781186548,35,0.7457733154296875,130.0,0.31948089599609375,0,True
random-64-64-20,64,64,67,"(22, 44)","(17, 62)",23,18.681541692269406,A*,19,20.07106781186548,35,0.3986358642578125,,,0,True
random-64-64-20,64,64,67,"(22, 44)","(17, 62)",23,18.681541692269406,Dijkstra,19,20.07106781186548,763,5.390167236328125,,,0,True
random-64-64-20,64,64,67,"(22, 44)","(17, 62)",23,18.681541692269406,BFS,24,23.0,832,1.3167858123779297,,,0,True
random-64-64-20,64,64,68,"(39, 32)","(21, 59)",45,32.449961479175904,AILS,31,36.21320343559643,104,1.5642642974853516,198.0,0.4661083221435547,0,True
random-64-64-20,64,64,68,"(39, 32)","(21, 59)",45,32.449961479175904,A*,31,36.21320343559643,135,1.409769058227539,,,0,True
random-64-64-20,64,64,68,"(39, 32)","(21, 59)",45,32.449961479175904,Dijkstra,31,36.21320343559643,2269,14.986753463745117,,,0,True
random-64-64-20,64,64,68,"(39, 32)","(21, 59)",45,32.449961479175904,BFS,46,45.0,2570,4.40216064453125,,,0,True
random-64-64-20,64,64,69,"(10, 22)","(0, 34)",22,15.620499351813308,AILS,15,17.313708498984763,45,0.7076263427734375,111.0,0.2186298370361328,0,True
random-64-64-20,64,64,69,"(10, 22)","(0, 34)",22,15.620499351813308,A*,15,17.313708498984763,47,0.5095005035400391,,,0,True
random-64-64-20,64,64,69,"(10, 22)","(0, 34)",22,15.620499351813308,Dijkstra,15,17.313708498984763,472,3.1898021697998047,,,0,True
random-64-64-20,64,64,69,"(10, 22)","(0, 34)",22,15.620499351813308,BFS,23,22.0,611,0.9627342224121094,,,0,True
random-64-64-20,64,64,70,"(45, 12)","(35, 47)",45,36.40054944640259,AILS,41,42.89949493661167,142,1.9459724426269531,260.0,0.6270408630371094,0,True
random-64-64-20,64,64,70,"(45, 12)","(35, 47)",45,36.40054944640259,A*,39,41.72792206135786,234,2.3293495178222656,,,0,True
random-64-64-20,64,64,70,"(45, 12)","(35, 47)",45,36.40054944640259,Dijkstra,39,41.72792206135786,1825,11.893272399902344,,,0,True
random-64-64-20,64,64,70,"(45, 12)","(35, 47)",45,36.40054944640259,BFS,48,47.0,1819,3.1359195709228516,,,0,True
random-64-64-20,64,64,71,"(0, 13)","(22, 60)",69,51.894122981316485,AILS,52,58.45584412271569,149,2.2630691528320312,311.0,0.7855892181396484,0,True
random-64-64-20,64,64,71,"(0, 13)","(22, 60)",69,51.894122981316485,A*,51,57.87005768508878,209,2.2649765014648438,,,0,True
random-64-64-20,64,64,71,"(0, 13)","(22, 60)",69,51.894122981316485,Dijkstra,51,57.87005768508878,2192,14.898061752319336,,,0,True
random-64-64-20,64,64,71,"(0, 13)","(22, 60)",69,51.894122981316485,BFS,70,69.0,2361,5.3653717041015625,,,0,True
random-64-64-20,64,64,72,"(23, 12)","(57, 5)",41,34.713109915419565,AILS,37,38.89949493661166,140,2.0143985748291016,242.0,0.5884170532226562,0,True
random-64-64-20,64,64,72,"(23, 12)","(57, 5)",41,34.713109915419565,A*,37,38.89949493661166,165,1.676321029663086,,,0,True
random-64-64-20,64,64,72,"(23, 12)","(57, 5)",41,34.713109915419565,Dijkstra,37,38.89949493661166,1825,12.570619583129883,,,0,True
random-64-64-20,64,64,72,"(23, 12)","(57, 5)",41,34.713109915419565,BFS,44,43.0,1792,3.1592845916748047,,,0,True
random-64-64-20,64,64,73,"(25, 1)","(60, 58)",92,66.88796603276258,AILS,73,81.11269837220806,298,3.815889358520508,457.0,1.0416507720947266,0,True
random-64-64-20,64,64,73,"(25, 1)","(60, 58)",92,66.88796603276258,A*,69,78.76955262170044,764,7.436513900756836,,,0,True
random-64-64-20,64,64,73,"(25, 1)","(60, 58)",92,66.88796603276258,Dijkstra,69,78.76955262170044,3210,21.40355110168457,,,0,True
random-64-64-20,64,64,73,"(25, 1)","(60, 58)",92,66.88796603276258,BFS,95,94.0,3234,6.204366683959961,,,0,True
random-64-64-20,64,64,74,"(38, 8)","(56, 22)",32,22.80350850198276,AILS,23,26.142135623730955,96,1.2881755828857422,170.0,0.3490447998046875,0,True
random-64-64-20,64,64,74,"(38, 8)","(56, 22)",32,22.80350850198276,A*,23,26.142135623730955,122,1.2214183807373047,,,0,True
random-64-64-20,64,64,74,"(38, 8)","(56, 22)",32,22.80350850198276,Dijkstra,23,26.142135623730955,957,6.443262100219727,,,0,True
random-64-64-20,64,64,74,"(38, 8)","(56, 22)",32,22.80350850198276,BFS,33,32.0,1128,1.9595623016357422,,,0,True
random-64-64-20,64,64,75,"(60, 17)","(41, 35)",37,26.1725046566048,AILS,27,30.55634918610405,88,1.2471675872802734,173.0,0.36025047302246094,0,True
random-64-64-20,64,64,75,"(60, 17)","(41, 35)",37,26.1725046566048,A*,27,30.55634918610405,117,1.1813640594482422,,,0,True
random-64-64-20,64,64,75,"(60, 17)","(41, 35)",37,26.1725046566048,Dijkstra,27,30.55634918610405,894,5.862712860107422,,,0,True
random-64-64-20,64,64,75,"(60, 17)","(41, 35)",37,26.1725046566048,BFS,38,37.0,1029,1.7516613006591797,,,0,True
random-64-64-20,64,64,76,"(19, 42)","(53, 2)",74,52.49761899362675,AILS,48,58.18376618407354,177,2.3877620697021484,315.0,0.6735324859619141,0,True
random-64-64-20,64,64,76,"(19, 42)","(53, 2)",74,52.49761899362675,A*,47,57.59797974644663,261,2.745389938354492,,,0,True
random-64-64-20,64,64,76,"(19, 42)","(53, 2)",74,52.49761899362675,Dijkstra,47,57.59797974644663,3157,21.152257919311523,,,0,True
random-64-64-20,64,64,76,"(19, 42)","(53, 2)",74,52.49761899362675,BFS,75,74.0,3201,5.859851837158203,,,0,True
random-64-64-20,64,64,77,"(30, 28)","(49, 54)",45,32.202484376209235,AILS,36,39.142135623730944,213,4.246950149536133,226.0,0.47850608825683594,1,True
random-64-64-20,64,64,77,"(30, 28)","(49, 54)",45,32.202484376209235,A*,36,39.142135623730944,240,2.3336410522460938,,,0,True
random-64-64-20,64,64,77,"(30, 28)","(49, 54)",45,32.202484376209235,Dijkstra,36,39.142135623730944,2684,18.1882381439209,,,0,True
random-64-64-20,64,64,77,"(30, 28)","(49, 54)",45,32.202484376209235,BFS,46,45.0,2679,4.796504974365234,,,0,True
random-64-64-20,64,64,78,"(47, 35)","(60, 24)",24,17.029386365926403,AILS,23,23.656854249492383,58,0.7507801055908203,145.0,0.2620220184326172,0,True
random-64-64-20,64,64,78,"(47, 35)","(60, 24)",24,17.029386365926403,A*,21,22.485281374238575,77,0.7419586181640625,,,0,True
random-64-64-20,64,64,78,"(47, 35)","(60, 24)",24,17.029386365926403,Dijkstra,21,22.485281374238575,781,5.09190559387207,,,0,True
random-64-64-20,64,64,78,"(47, 35)","(60, 24)",24,17.029386365926403,BFS,27,26.0,900,1.4767646789550781,,,0,True
random-64-64-20,64,64,79,"(57, 12)","(9, 41)",77,56.08029957123981,AILS,59,66.69848480983497,216,3.136157989501953,351.0,1.0118484497070312,0,True
random-64-64-20,64,64,79,"(57, 12)","(9, 41)",77,56.08029957123981,A*,55,63.52691193458115,381,3.9632320404052734,,,0,True
random-64-64-20,64,64,79,"(57, 12)","(9, 41)",77,56.08029957123981,Dijkstra,55,63.52691193458115,2755,18.970489501953125,,,0,True
random-64-64-20,64,64,79,"(57, 12)","(9, 41)",77,56.08029957123981,BFS,78,77.0,2852,5.564689636230469,,,0,True
random-64-64-20,64,64,80,"(62, 31)","(22, 16)",55,42.720018726587654,AILS,43,47.384776310850235,148,2.2635459899902344,300.0,0.728607177734375,0,True
random-64-64-20,64,64,80,"(62, 31)","(22, 16)",55,42.720018726587654,A*,43,47.384776310850235,217,2.1910667419433594,,,0,True
random-64-64-20,64,64,80,"(62, 31)","(22, 16)",55,42.720018726587654,Dijkstra,43,47.384776310850235,1951,12.851476669311523,,,0,True
random-64-64-20,64,64,80,"(62, 31)","(22, 16)",55,42.720018726587654,BFS,56,55.0,1989,3.573179244995117,,,0,True
random-64-64-20,64,64,81,"(37, 24)","(41, 54)",34,30.265491900843113,AILS,32,33.89949493661166,127,3.4508705139160156,220.0,0.5528926849365234,1,True
random-64-64-20,64,64,81,"(37, 24)","(41, 54)",34,30.265491900843113,A*,32,33.89949493661166,127,1.2710094451904297,,,0,True
random-64-64-20,64,64,81,"(37, 24)","(41, 54)",34,30.265491900843113,Dijkstra,32,33.89949493661166,1938,13.278722763061523,,,0,True
random-64-64-20,64,64,81,"(37, 24)","(41, 54)",34,30.265491900843113,BFS,39,38.0,1988,3.442525863647461,,,0,True
random-64-64-20,64,64,82,"(58, 50)","(53, 29)",26,21.587033144922902,AILS,24,25.89949493661167,78,1.1391639709472656,164.0,0.38242340087890625,0,True
random-64-64-20,64,64,82,"(58, 50)","(53, 29)",26,21.587033144922902,A*,24,25.89949493661167,98,0.9617805480957031,,,0,True
random-64-64-20,64,64,82,"(58, 50)","(53, 29)",26,21.587033144922902,Dijkstra,24,25.89949493661167,643,4.097700119018555,,,0,True
random-64-64-20,64,64,82,"(58, 50)","(53, 29)",26,21.587033144922902,BFS,29,28.0,659,1.1031627655029297,,,0,True
random-64-64-20,64,64,83,"(36, 26)","(45, 10)",25,18.35755975068582,AILS,20,21.48528137423857,82,1.0890960693359375,129.0,0.2892017364501953,0,True
random-64-64-20,64,64,83,"(36, 26)","(45, 10)",25,18.35755975068582,A*,20,21.48528137423857,90,0.9233951568603516,,,0,True
random-64-64-20,64,64,83,"(36, 26)","(45, 10)",25,18.35755975068582,Dijkstra,20,21.48528137423857,831,5.569696426391602,,,0,True
random-64-64-20,64,64,83,"(36, 26)","(45, 10)",25,18.35755975068582,BFS,26,25.0,972,1.6016960144042969,,,0,True
random-64-64-20,64,64,84,"(62, 16)","(24, 35)",57,42.485291572496,AILS,44,48.79898987322332,148,2.4023056030273438,286.0,0.6847381591796875,0,True
random-64-64-20,64,64,84,"(62, 16)","(24, 35)",57,42.485291572496,A*,44,48.79898987322332,331,4.440069198608398,,,0,True
random-64-64-20,64,64,84,"(62, 16)","(24, 35)",57,42.485291572496,Dijkstra,44,48.79898987322332,1750,11.339187622070312,,,0,True
random-64-64-20,64,64,84,"(62, 16)","(24, 35)",57,42.485291572496,BFS,58,57.0,1899,3.3414363861083984,,,0,True
random-64-64-20,64,64,85,"(21, 29)","(52, 6)",54,38.600518131237564,AILS,42,47.21320343559641,150,1.9330978393554688,244.0,0.530242919921875,0,True
random-64-64-20,64,64,85,"(21, 29)","(52, 6)",54,38.600518131237564,A*,42,47.21320343559641,263,2.618074417114258,,,0,True
random-64-64-20,64,64,85,"(21, 29)","(52, 6)",54,38.600518131237564,Dijkstra,42,47.21320343559641,2775,19.247055053710938,,,0,True
random-64-64-20,64,64,85,"(21, 29)","(52, 6)",54,38.600518131237564,BFS,57,56.0,2916,5.534887313842773,,,0,True
random-64-64-20,64,64,86,"(5, 38)","(52, 16)",69,51.894122981316485,AILS,54,59.627416997969505,291,5.516529083251953,352.0,0.8842945098876953,1,True
random-64-64-20,64,64,86,"(5, 38)","(52, 16)",69,51.894122981316485,A*,54,59.627416997969505,414,4.15802001953125,,,0,True
random-64-64-20,64,64,86,"(5, 38)","(52, 16)",69,51.894122981316485,Dijkstra,54,59.6274169979695,2739,19.69170570373535,,,0,True
random-64-64-20,64,64,86,"(5, 38)","(52, 16)",69,51.894122981316485,BFS,70,69.0,2823,5.3424835205078125,,,0,True
random-64-64-20,64,64,87,"(57, 58)","(58, 50)",9,8.06225774829855,AILS,9,8.414213562373096,14,0.3571510314941406,78.0,0.1800060272216797,0,True
random-64-64-20,64,64,87,"(57, 58)","(58, 50)",9,8.06225774829855,A*,9,8.414213562373096,14,0.16927719116210938,,,0,True
random-64-64-20,64,64,87,"(57, 58)","(58, 50)",9,8.06225774829855,Dijkstra,9,8.414213562373096,125,0.8492469787597656,,,0,True
random-64-64-20,64,64,87,"(57, 58)","(58, 50)",9,8.06225774829855,BFS,10,9.0,138,0.2281665802001953,,,0,True
random-64-64-20,64,64,88,"(59, 5)","(30, 34)",58,41.012193308819754,AILS,42,48.041630560342604,170,2.0596981048583984,276.0,0.5240440368652344,0,True
random-64-64-20,64,64,88,"(59, 5)","(30, 34)",58,41.012193308819754,A*,41,47.4558441227157,273,2.7849674224853516,,,0,True
random-64-64-20,64,64,88,"(59, 5)","(30, 34)",58,41.012193308819754,Dijkstra,41,47.4558441227157,1399,10.150671005249023,,,0,True
random-64-64-20,64,64,88,"(59, 5)","(30, 34)",58,41.012193308819754,BFS,59,58.0,1633,2.9325485229492188,,,0,True
random-64-64-20,64,64,89,"(52, 30)","(63, 8)",33,24.596747752497688,AILS,28,29.485281374238575,95,1.3387203216552734,167.0,0.4150867462158203,0,True
random-64-64-20,64,64,89,"(52, 30)","(63, 8)",33,24.596747752497688,A*,28,29.485281374238575,141,1.4126300811767578,,,0,True
random-64-64-20,64,64,89,"(52, 30)","(63, 8)",33,24.596747752497688,Dijkstra,28,29.485281374238575,1283,8.718252182006836,,,0,True
random-64-64-20,64,64,89,"(52, 30)","(63, 8)",33,24.596747752497688,BFS,34,33.0,1315,2.2971630096435547,,,0,True
random-64-64-20,64,64,90,"(35, 16)","(34, 2)",15,14.035668847618199,AILS,15,16.071067811865476,45,0.8230209350585938,125.0,0.308990478515625,0,True
random-64-64-20,64,64,90,"(35, 16)","(34, 2)",15,14.035668847618199,A*,15,16.071067811865476,45,0.5004405975341797,,,0,True
random-64-64-20,64,64,90,"(35, 16)","(34, 2)",15,14.035668847618199,Dijkstra,15,16.071067811865476,443,3.0744075775146484,,,0,True
random-64-64-20,64,64,90,"(35, 16)","(34, 2)",15,14.035668847618199,BFS,20,19.0,549,0.8866786956787109,,,0,True
random-64-64-20,64,64,91,"(51, 48)","(21, 25)",53,37.8021163428716,AILS,42,45.970562748477136,151,1.9783973693847656,266.0,0.6191730499267578,0,True
random-64-64-20,64,64,91,"(51, 48)","(21, 25)",53,37.8021163428716,A*,42,45.970562748477136,347,3.4873485565185547,,,0,True
random-64-64-20,64,64,91,"(51, 48)","(21, 25)",53,37.8021163428716,Dijkstra,42,45.970562748477136,2009,13.875484466552734,,,0,True
random-64-64-20,64,64,91,"(51, 48)","(21, 25)",53,37.8021163428716,BFS,54,53.0,2145,4.009485244750977,,,0,True
random-64-64-20,64,64,92,"(35, 2)","(27, 52)",58,50.635955604688654,AILS,54,59.2132034355964,228,3.0090808868408203,355.0,0.9102821350097656,0,True
random-64-64-20,64,64,92,"(35, 2)","(27, 52)",58,50.635955604688654,A*,53,56.97056274847712,339,3.4759044647216797,,,0,True
random-64-64-20,64,64,92,"(35, 2)","(27, 52)",58,50.635955604688654,Dijkstra,53,56.97056274847712,2451,16.509056091308594,,,0,True
random-64-64-20,64,64,92,"(35, 2)","(27, 52)",58,50.635955604688654,BFS,65,64.0,2376,4.288673400878906,,,0,True
random-64-64-20,64,64,93,"(42, 19)","(21, 37)",39,27.65863337187866,AILS,30,33.14213562373095,123,1.493215560913086,191.0,0.3857612609863281,0,True
random-64-64-20,64,64,93,"(42, 19)","(21, 37)",39,27.65863337187866,A*,29,32.55634918610405,170,1.6446113586425781,,,0,True
random-64-64-20,64,64,93,"(42, 19)","(21, 37)",39,27.65863337187866,Dijkstra,29,32.55634918610405,1595,10.631084442138672,,,0,True
random-64-64-20,64,64,93,"(42, 19)","(21, 37)",39,27.65863337187866,BFS,40,39.0,1735,3.0066967010498047,,,0,True
random-64-64-20,64,64,94,"(42, 38)","(63, 9)",50,35.805027579936315,AILS,39,42.97056274847714,230,3.8924217224121094,225.0,0.5033016204833984,1,True
random-64-64-20,64,64,94,"(42, 38)","(63, 9)",50,35.805027579936315,A*,39,42.97056274847714,275,2.6907920837402344,,,0,True
random-64-64-20,64,64,94,"(42, 38)","(63, 9)",50,35.805027579936315,Dijkstra,39,42.97056274847714,2621,17.663955688476562,,,0,True
random-64-64-20,64,64,94,"(42, 38)","(63, 9)",50,35.805027579936315,BFS,51,50.0,2714,4.85992431640625,,,0,True
random-64-64-20,64,64,95,"(53, 12)","(0, 40)",81,59.941638282582836,AILS,62,69.28427124746187,246,3.245830535888672,374.0,0.9300708770751953,0,True
random-64-64-20,64,64,95,"(53, 12)","(0, 40)",81,59.941638282582836,A*,62,69.28427124746187,564,5.695104598999023,,,0,True
random-64-64-20,64,64,95,"(53, 12)","(0, 40)",81,59.941638282582836,Dijkstra,62,69.28427124746187,3054,20.834922790527344,,,0,True
random-64-64-20,64,64,95,"(53, 12)","(0, 40)",81,59.941638282582836,BFS,82,81.0,3026,5.90968132019043,,,0,True
random-64-64-20,64,64,96,"(23, 18)","(4, 48)",49,35.510561809129406,AILS,36,40.79898987322332,93,1.5435218811035156,238.0,0.5600452423095703,0,True
random-64-64-20,64,64,96,"(23, 18)","(4, 48)",49,35.510561809129406,A*,36,40.79898987322332,127,1.3115406036376953,,,0,True
